CVE ID,Channel ID,Message,Timestamp,Message URL
CVE-2024-43595,1110203459,"**November Microsoft Patch Tuesday. **125 CVEs, 35 of which were added since October MSPT. 2 vulnerabilities with signs of exploitation in the wild:

🔻 **Elevation of Privilege** - Windows Task Scheduler (CVE-2024-49039)
🔻 **Disclosure/Spoofing** - NTLM Hash (CVE-2024-43451)

No signs of exploitation, but with a private PoC of the exploit:

🔸 **Remote Code Execution** - Microsoft Edge (CVE-2024-43595, CVE-2024-43596)
🔸 **Authentication Bypass** - Azure Functions (CVE-2024-38204) 
🔸 **Authentication Bypass** - Microsoft Dataverse (CVE-2024-38139)
🔸 **Spoofing** - Microsoft Exchange ([CVE-2024-49040](https://t.me/avleonovcom/1484))

Among the rest can be highlighted:

🔹**Remote Code Execution** - Windows Kerberos (CVE-2024-43639)
🔹**Elevation of Privilege** - Windows Win32k (CVE-2024-43636) 
🔹**Elevation of Privilege** - Windows DWM Core Library (CVE-2024-43629)
🔹**Elevation of Privilege** - Windows NT OS Kernel (CVE-2024-43623)

🗒 [Full Vulristics report](https://avleonov.com/vulristics_reports/ms_patch_tuesday_november2024_report_with_comments_ext_img.html)

[На русском](https://t.me/avleonovrus/1983)

@avleonovcom #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:49.673015,https://t.me/avleonovcom/1469
CVE-2024-43623,1110203459,"**November Microsoft Patch Tuesday. **125 CVEs, 35 of which were added since October MSPT. 2 vulnerabilities with signs of exploitation in the wild:

🔻 **Elevation of Privilege** - Windows Task Scheduler (CVE-2024-49039)
🔻 **Disclosure/Spoofing** - NTLM Hash (CVE-2024-43451)

No signs of exploitation, but with a private PoC of the exploit:

🔸 **Remote Code Execution** - Microsoft Edge (CVE-2024-43595, CVE-2024-43596)
🔸 **Authentication Bypass** - Azure Functions (CVE-2024-38204) 
🔸 **Authentication Bypass** - Microsoft Dataverse (CVE-2024-38139)
🔸 **Spoofing** - Microsoft Exchange ([CVE-2024-49040](https://t.me/avleonovcom/1484))

Among the rest can be highlighted:

🔹**Remote Code Execution** - Windows Kerberos (CVE-2024-43639)
🔹**Elevation of Privilege** - Windows Win32k (CVE-2024-43636) 
🔹**Elevation of Privilege** - Windows DWM Core Library (CVE-2024-43629)
🔹**Elevation of Privilege** - Windows NT OS Kernel (CVE-2024-43623)

🗒 [Full Vulristics report](https://avleonov.com/vulristics_reports/ms_patch_tuesday_november2024_report_with_comments_ext_img.html)

[На русском](https://t.me/avleonovrus/1983)

@avleonovcom #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:49.673032,https://t.me/avleonovcom/1469
CVE-2024-43629,1110203459,"**November Microsoft Patch Tuesday. **125 CVEs, 35 of which were added since October MSPT. 2 vulnerabilities with signs of exploitation in the wild:

🔻 **Elevation of Privilege** - Windows Task Scheduler (CVE-2024-49039)
🔻 **Disclosure/Spoofing** - NTLM Hash (CVE-2024-43451)

No signs of exploitation, but with a private PoC of the exploit:

🔸 **Remote Code Execution** - Microsoft Edge (CVE-2024-43595, CVE-2024-43596)
🔸 **Authentication Bypass** - Azure Functions (CVE-2024-38204) 
🔸 **Authentication Bypass** - Microsoft Dataverse (CVE-2024-38139)
🔸 **Spoofing** - Microsoft Exchange ([CVE-2024-49040](https://t.me/avleonovcom/1484))

Among the rest can be highlighted:

🔹**Remote Code Execution** - Windows Kerberos (CVE-2024-43639)
🔹**Elevation of Privilege** - Windows Win32k (CVE-2024-43636) 
🔹**Elevation of Privilege** - Windows DWM Core Library (CVE-2024-43629)
🔹**Elevation of Privilege** - Windows NT OS Kernel (CVE-2024-43623)

🗒 [Full Vulristics report](https://avleonov.com/vulristics_reports/ms_patch_tuesday_november2024_report_with_comments_ext_img.html)

[На русском](https://t.me/avleonovrus/1983)

@avleonovcom #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:49.673047,https://t.me/avleonovcom/1469
CVE-2024-43451,1110203459,"**November Microsoft Patch Tuesday. **125 CVEs, 35 of which were added since October MSPT. 2 vulnerabilities with signs of exploitation in the wild:

🔻 **Elevation of Privilege** - Windows Task Scheduler (CVE-2024-49039)
🔻 **Disclosure/Spoofing** - NTLM Hash (CVE-2024-43451)

No signs of exploitation, but with a private PoC of the exploit:

🔸 **Remote Code Execution** - Microsoft Edge (CVE-2024-43595, CVE-2024-43596)
🔸 **Authentication Bypass** - Azure Functions (CVE-2024-38204) 
🔸 **Authentication Bypass** - Microsoft Dataverse (CVE-2024-38139)
🔸 **Spoofing** - Microsoft Exchange ([CVE-2024-49040](https://t.me/avleonovcom/1484))

Among the rest can be highlighted:

🔹**Remote Code Execution** - Windows Kerberos (CVE-2024-43639)
🔹**Elevation of Privilege** - Windows Win32k (CVE-2024-43636) 
🔹**Elevation of Privilege** - Windows DWM Core Library (CVE-2024-43629)
🔹**Elevation of Privilege** - Windows NT OS Kernel (CVE-2024-43623)

🗒 [Full Vulristics report](https://avleonov.com/vulristics_reports/ms_patch_tuesday_november2024_report_with_comments_ext_img.html)

[На русском](https://t.me/avleonovrus/1983)

@avleonovcom #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:49.673062,https://t.me/avleonovcom/1469
CVE-2024-43596,1110203459,"**November Microsoft Patch Tuesday. **125 CVEs, 35 of which were added since October MSPT. 2 vulnerabilities with signs of exploitation in the wild:

🔻 **Elevation of Privilege** - Windows Task Scheduler (CVE-2024-49039)
🔻 **Disclosure/Spoofing** - NTLM Hash (CVE-2024-43451)

No signs of exploitation, but with a private PoC of the exploit:

🔸 **Remote Code Execution** - Microsoft Edge (CVE-2024-43595, CVE-2024-43596)
🔸 **Authentication Bypass** - Azure Functions (CVE-2024-38204) 
🔸 **Authentication Bypass** - Microsoft Dataverse (CVE-2024-38139)
🔸 **Spoofing** - Microsoft Exchange ([CVE-2024-49040](https://t.me/avleonovcom/1484))

Among the rest can be highlighted:

🔹**Remote Code Execution** - Windows Kerberos (CVE-2024-43639)
🔹**Elevation of Privilege** - Windows Win32k (CVE-2024-43636) 
🔹**Elevation of Privilege** - Windows DWM Core Library (CVE-2024-43629)
🔹**Elevation of Privilege** - Windows NT OS Kernel (CVE-2024-43623)

🗒 [Full Vulristics report](https://avleonov.com/vulristics_reports/ms_patch_tuesday_november2024_report_with_comments_ext_img.html)

[На русском](https://t.me/avleonovrus/1983)

@avleonovcom #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:49.673079,https://t.me/avleonovcom/1469
CVE-2024-38204,1110203459,"**November Microsoft Patch Tuesday. **125 CVEs, 35 of which were added since October MSPT. 2 vulnerabilities with signs of exploitation in the wild:

🔻 **Elevation of Privilege** - Windows Task Scheduler (CVE-2024-49039)
🔻 **Disclosure/Spoofing** - NTLM Hash (CVE-2024-43451)

No signs of exploitation, but with a private PoC of the exploit:

🔸 **Remote Code Execution** - Microsoft Edge (CVE-2024-43595, CVE-2024-43596)
🔸 **Authentication Bypass** - Azure Functions (CVE-2024-38204) 
🔸 **Authentication Bypass** - Microsoft Dataverse (CVE-2024-38139)
🔸 **Spoofing** - Microsoft Exchange ([CVE-2024-49040](https://t.me/avleonovcom/1484))

Among the rest can be highlighted:

🔹**Remote Code Execution** - Windows Kerberos (CVE-2024-43639)
🔹**Elevation of Privilege** - Windows Win32k (CVE-2024-43636) 
🔹**Elevation of Privilege** - Windows DWM Core Library (CVE-2024-43629)
🔹**Elevation of Privilege** - Windows NT OS Kernel (CVE-2024-43623)

🗒 [Full Vulristics report](https://avleonov.com/vulristics_reports/ms_patch_tuesday_november2024_report_with_comments_ext_img.html)

[На русском](https://t.me/avleonovrus/1983)

@avleonovcom #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:49.673093,https://t.me/avleonovcom/1469
CVE-2024-49040,1110203459,"**November Microsoft Patch Tuesday. **125 CVEs, 35 of which were added since October MSPT. 2 vulnerabilities with signs of exploitation in the wild:

🔻 **Elevation of Privilege** - Windows Task Scheduler (CVE-2024-49039)
🔻 **Disclosure/Spoofing** - NTLM Hash (CVE-2024-43451)

No signs of exploitation, but with a private PoC of the exploit:

🔸 **Remote Code Execution** - Microsoft Edge (CVE-2024-43595, CVE-2024-43596)
🔸 **Authentication Bypass** - Azure Functions (CVE-2024-38204) 
🔸 **Authentication Bypass** - Microsoft Dataverse (CVE-2024-38139)
🔸 **Spoofing** - Microsoft Exchange ([CVE-2024-49040](https://t.me/avleonovcom/1484))

Among the rest can be highlighted:

🔹**Remote Code Execution** - Windows Kerberos (CVE-2024-43639)
🔹**Elevation of Privilege** - Windows Win32k (CVE-2024-43636) 
🔹**Elevation of Privilege** - Windows DWM Core Library (CVE-2024-43629)
🔹**Elevation of Privilege** - Windows NT OS Kernel (CVE-2024-43623)

🗒 [Full Vulristics report](https://avleonov.com/vulristics_reports/ms_patch_tuesday_november2024_report_with_comments_ext_img.html)

[На русском](https://t.me/avleonovrus/1983)

@avleonovcom #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:49.673108,https://t.me/avleonovcom/1469
CVE-2024-49039,1110203459,"**November Microsoft Patch Tuesday. **125 CVEs, 35 of which were added since October MSPT. 2 vulnerabilities with signs of exploitation in the wild:

🔻 **Elevation of Privilege** - Windows Task Scheduler (CVE-2024-49039)
🔻 **Disclosure/Spoofing** - NTLM Hash (CVE-2024-43451)

No signs of exploitation, but with a private PoC of the exploit:

🔸 **Remote Code Execution** - Microsoft Edge (CVE-2024-43595, CVE-2024-43596)
🔸 **Authentication Bypass** - Azure Functions (CVE-2024-38204) 
🔸 **Authentication Bypass** - Microsoft Dataverse (CVE-2024-38139)
🔸 **Spoofing** - Microsoft Exchange ([CVE-2024-49040](https://t.me/avleonovcom/1484))

Among the rest can be highlighted:

🔹**Remote Code Execution** - Windows Kerberos (CVE-2024-43639)
🔹**Elevation of Privilege** - Windows Win32k (CVE-2024-43636) 
🔹**Elevation of Privilege** - Windows DWM Core Library (CVE-2024-43629)
🔹**Elevation of Privilege** - Windows NT OS Kernel (CVE-2024-43623)

🗒 [Full Vulristics report](https://avleonov.com/vulristics_reports/ms_patch_tuesday_november2024_report_with_comments_ext_img.html)

[На русском](https://t.me/avleonovrus/1983)

@avleonovcom #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:49.673127,https://t.me/avleonovcom/1469
CVE-2024-43636,1110203459,"**November Microsoft Patch Tuesday. **125 CVEs, 35 of which were added since October MSPT. 2 vulnerabilities with signs of exploitation in the wild:

🔻 **Elevation of Privilege** - Windows Task Scheduler (CVE-2024-49039)
🔻 **Disclosure/Spoofing** - NTLM Hash (CVE-2024-43451)

No signs of exploitation, but with a private PoC of the exploit:

🔸 **Remote Code Execution** - Microsoft Edge (CVE-2024-43595, CVE-2024-43596)
🔸 **Authentication Bypass** - Azure Functions (CVE-2024-38204) 
🔸 **Authentication Bypass** - Microsoft Dataverse (CVE-2024-38139)
🔸 **Spoofing** - Microsoft Exchange ([CVE-2024-49040](https://t.me/avleonovcom/1484))

Among the rest can be highlighted:

🔹**Remote Code Execution** - Windows Kerberos (CVE-2024-43639)
🔹**Elevation of Privilege** - Windows Win32k (CVE-2024-43636) 
🔹**Elevation of Privilege** - Windows DWM Core Library (CVE-2024-43629)
🔹**Elevation of Privilege** - Windows NT OS Kernel (CVE-2024-43623)

🗒 [Full Vulristics report](https://avleonov.com/vulristics_reports/ms_patch_tuesday_november2024_report_with_comments_ext_img.html)

[На русском](https://t.me/avleonovrus/1983)

@avleonovcom #Vulristics #PatchTuesday #Microsoft #Windows",2025-04-22 12:10:49.673142,https://t.me/avleonovcom/1469
CVE-2024-31982,1110203459,"**About Remote Code Execution - XWiki Platform (CVE-2024-31982) vulnerability. **XWiki is a free open-source wiki platform. Its main feature is simplified extensibility. XWiki is often used in corporate environments as a replacement for commercial Wiki solutions (such as Atlassian Confluence).

A vulnerability with **CVSS Base Score 10**, [published on April 10](https://github.com/xwiki/xwiki-platform/security/advisories/GHSA-2858-8cfx-69m9), allows attackers to execute arbitrary code via queries in the XWiki database search interface. This interface is available to all users by default and complements the regular XWiki search. If it is not needed, it can be disabled by removing the Main.DatabaseSearch page. The vulnerability is fixed in XWiki versions 14.10.20, 15.5.4 and 15.10RC1.

An exploit PoC was provided by XWiki developers in their vulnerability bulletin. 🤷‍♂️ Functional scripts for exploiting this vulnerability have been available on GitHub since June 22.

If your organization uses XWiki, be sure to pay attention.

[На русском](https://t.me/avleonovrus/1965)

@avleonovcom #XWiki",2025-04-22 12:10:49.674194,https://t.me/avleonovcom/1467
CVE-2024-38112,1110203459,"**What is known about the Spoofing - Windows MSHTML Platform (CVE-2024-43573) vulnerability from the **[**October Microsoft Patch Tuesday**](https://t.me/avleonovcom/1454)**? **In fact, just that it is being [exploited in the wild](https://www.cisa.gov/news-events/alerts/2024/10/08/cisa-adds-three-known-exploited-vulnerabilities-catalog). There are no write-ups or public exploits yet. The Acknowledgements section in the [Microsoft bulletin](https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-43573) is empty. It is not clear who reported it and from whom we can expect details.

ZDI [suggested](https://www.thezdi.com/blog/2024/10/8/the-october-2024-security-update-review) that this could be an additional fix for a [similar July vulnerability](https://t.me/avleonovcom/1396) **Spoofing** - Windows MSHTML Platform (CVE-2024-38112). The vulnerability type and component are the same. The July vulnerability was about "".url"" file handling and was exploited by the APT group Void Banshee to install the Atlantida Stealer malware. Attackers may have bypassed the initial fix, prompting Microsoft to release a new patch. So far, this is only an assumption. But the vulnerability shouldn’t be ignored despite its low CVSS Base score (6.5).

[На русском](https://t.me/avleonovrus/1962)

@avleonovcom #Microsoft #MSHTML #ZDI #VoidBanshee #AtlantidaStealer",2025-04-22 12:10:49.674673,https://t.me/avleonovcom/1466
CVE-2024-43573,1110203459,"**What is known about the Spoofing - Windows MSHTML Platform (CVE-2024-43573) vulnerability from the **[**October Microsoft Patch Tuesday**](https://t.me/avleonovcom/1454)**? **In fact, just that it is being [exploited in the wild](https://www.cisa.gov/news-events/alerts/2024/10/08/cisa-adds-three-known-exploited-vulnerabilities-catalog). There are no write-ups or public exploits yet. The Acknowledgements section in the [Microsoft bulletin](https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-43573) is empty. It is not clear who reported it and from whom we can expect details.

ZDI [suggested](https://www.thezdi.com/blog/2024/10/8/the-october-2024-security-update-review) that this could be an additional fix for a [similar July vulnerability](https://t.me/avleonovcom/1396) **Spoofing** - Windows MSHTML Platform (CVE-2024-38112). The vulnerability type and component are the same. The July vulnerability was about "".url"" file handling and was exploited by the APT group Void Banshee to install the Atlantida Stealer malware. Attackers may have bypassed the initial fix, prompting Microsoft to release a new patch. So far, this is only an assumption. But the vulnerability shouldn’t be ignored despite its low CVSS Base score (6.5).

[На русском](https://t.me/avleonovrus/1962)

@avleonovcom #Microsoft #MSHTML #ZDI #VoidBanshee #AtlantidaStealer",2025-04-22 12:10:49.674697,https://t.me/avleonovcom/1466
CVE-2024-38094,1110203459,"**The severity of the Remote Code Execution - Microsoft SharePoint (CVE-2024-38094) vulnerability has increased. **It was fixed as part of the [July Microsoft Patch Tuesday](https://t.me/avleonovcom/1391) (July 9).

SharePoint is a popular platform for corporate portals. According to the [Microsoft bulletin](https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38094), аn authenticated attacker **with Site Owner permissions** can use the vulnerability to inject arbitrary code and execute this code in the context of SharePoint Server.

On July 10, a repository with a PoC exploit for this vulnerability appeared on GitHub, as well as a [video](https://www.youtube.com/watch?v=u8mccaakISw) demonstrating how an attacker can launch processes on the attacked SharePoint server. A GitHub search by CVE number does not find a repository with the exploit, but a link is available in the [The Hacker News article](https://thehackernews.com/2024/10/cisa-warns-of-active-exploitation-of.html). Exploit also relates to the July SharePoint RCEs CVE-2024-38023 and CVE-2024-38024.

On October 22, the vulnerability [was added](https://www.cisa.gov/news-events/alerts/2024/10/22/cisa-adds-one-known-exploited-vulnerability-catalog) to the CISA KEV, which means it was exploited in the wild.

[На русском](https://t.me/avleonovrus/1955)

@avleonovcom #SharePoint #Microsoft #CISAKEV",2025-04-22 12:10:49.675193,https://t.me/avleonovcom/1465
CVE-2024-38024,1110203459,"**The severity of the Remote Code Execution - Microsoft SharePoint (CVE-2024-38094) vulnerability has increased. **It was fixed as part of the [July Microsoft Patch Tuesday](https://t.me/avleonovcom/1391) (July 9).

SharePoint is a popular platform for corporate portals. According to the [Microsoft bulletin](https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38094), аn authenticated attacker **with Site Owner permissions** can use the vulnerability to inject arbitrary code and execute this code in the context of SharePoint Server.

On July 10, a repository with a PoC exploit for this vulnerability appeared on GitHub, as well as a [video](https://www.youtube.com/watch?v=u8mccaakISw) demonstrating how an attacker can launch processes on the attacked SharePoint server. A GitHub search by CVE number does not find a repository with the exploit, but a link is available in the [The Hacker News article](https://thehackernews.com/2024/10/cisa-warns-of-active-exploitation-of.html). Exploit also relates to the July SharePoint RCEs CVE-2024-38023 and CVE-2024-38024.

On October 22, the vulnerability [was added](https://www.cisa.gov/news-events/alerts/2024/10/22/cisa-adds-one-known-exploited-vulnerability-catalog) to the CISA KEV, which means it was exploited in the wild.

[На русском](https://t.me/avleonovrus/1955)

@avleonovcom #SharePoint #Microsoft #CISAKEV",2025-04-22 12:10:49.675210,https://t.me/avleonovcom/1465
CVE-2024-38023,1110203459,"**The severity of the Remote Code Execution - Microsoft SharePoint (CVE-2024-38094) vulnerability has increased. **It was fixed as part of the [July Microsoft Patch Tuesday](https://t.me/avleonovcom/1391) (July 9).

SharePoint is a popular platform for corporate portals. According to the [Microsoft bulletin](https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-38094), аn authenticated attacker **with Site Owner permissions** can use the vulnerability to inject arbitrary code and execute this code in the context of SharePoint Server.

On July 10, a repository with a PoC exploit for this vulnerability appeared on GitHub, as well as a [video](https://www.youtube.com/watch?v=u8mccaakISw) demonstrating how an attacker can launch processes on the attacked SharePoint server. A GitHub search by CVE number does not find a repository with the exploit, but a link is available in the [The Hacker News article](https://thehackernews.com/2024/10/cisa-warns-of-active-exploitation-of.html). Exploit also relates to the July SharePoint RCEs CVE-2024-38023 and CVE-2024-38024.

On October 22, the vulnerability [was added](https://www.cisa.gov/news-events/alerts/2024/10/22/cisa-adds-one-known-exploited-vulnerability-catalog) to the CISA KEV, which means it was exploited in the wild.

[На русском](https://t.me/avleonovrus/1955)

@avleonovcom #SharePoint #Microsoft #CISAKEV",2025-04-22 12:10:49.675225,https://t.me/avleonovcom/1465
CVE-2024-38812,1110203459,"**On Monday, October 21, updates for the critical Remote Code Execution - VMware vCenter (**[**CVE-2024-38812**](https://t.me/avleonovcom/1440)**) vulnerability **[**were released again**](https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/24968)**.** Wait, haven't fixes for this vulnerability been available since September 17th? They were, but it was not enough.

__""VMware by Broadcom has determined that the vCenter patches released on September 17, 2024 did not completely address CVE-2024-38812. The patches listed in the __[__Response Matrix__](https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/24968)__ below are updated versions that contain additional fixes to fully address CVE-2024-38812.""__

If you are using VMware vCenter, please take note and update it again. Current secure versions of VMware vCenter Server are 7.0 U3t, 8.0 U2e and 8.0 U3d.

Updates are also available for the VMware Cloud Foundation.

[На русском](https://t.me/avleonovrus/1949)

@avleonovcom #DCERPC #VMware #vCenter",2025-04-22 12:10:49.675699,https://t.me/avleonovcom/1464
CVE-2024-35250,1110203459,"**The severity of the Elevation of Privilege - Windows Kernel-Mode Driver (CVE-2024-35250) vulnerability has increased.** This vulnerability was fixed as part of the [June Microsoft Patch Tuesday](https://t.me/avleonovcom/1371). As in the case of the [CVE-2024-30090](https://t.me/avleonovcom/1462) vulnerability, it was discovered by a researcher with the nickname Angelboy from DEVCORE. And it also affects the [Kernel Streaming](https://learn.microsoft.com/en-us/windows-hardware/drivers/stream/kernel-streaming) framework, and specifically its core component - the ks.sys driver. Angelboy wrote about this vulnerability [in a post on August 23](https://devco.re/blog/2024/08/23/streaming-vulnerabilities-from-windows-kernel-proxying-to-kernel-part1-en/).

On October 13, a PoC of the exploit, released by user varwara, appeared on GitHub. The repository also contains a video demonstrating the launch of the exploit and obtaining System privileges.

Updates are [available](https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-35250) for Windows 10 and 11, and Windows Server from 2008 to 2022.

[На русском](https://t.me/avleonovrus/1948)

@avleonovcom #Microsoft #kssys #KernelStreaming #DEVCORE",2025-04-22 12:10:49.676114,https://t.me/avleonovcom/1463
CVE-2024-30090,1110203459,"**The severity of the Elevation of Privilege - Windows Kernel-Mode Driver (CVE-2024-35250) vulnerability has increased.** This vulnerability was fixed as part of the [June Microsoft Patch Tuesday](https://t.me/avleonovcom/1371). As in the case of the [CVE-2024-30090](https://t.me/avleonovcom/1462) vulnerability, it was discovered by a researcher with the nickname Angelboy from DEVCORE. And it also affects the [Kernel Streaming](https://learn.microsoft.com/en-us/windows-hardware/drivers/stream/kernel-streaming) framework, and specifically its core component - the ks.sys driver. Angelboy wrote about this vulnerability [in a post on August 23](https://devco.re/blog/2024/08/23/streaming-vulnerabilities-from-windows-kernel-proxying-to-kernel-part1-en/).

On October 13, a PoC of the exploit, released by user varwara, appeared on GitHub. The repository also contains a video demonstrating the launch of the exploit and obtaining System privileges.

Updates are [available](https://msrc.microsoft.com/update-guide/vulnerability/CVE-2024-35250) for Windows 10 and 11, and Windows Server from 2008 to 2022.

[На русском](https://t.me/avleonovrus/1948)

@avleonovcom #Microsoft #kssys #KernelStreaming #DEVCORE",2025-04-22 12:10:49.676130,https://t.me/avleonovcom/1463
CVE-2024-30090,1110203459,"**The severity of the Elevation of Privilege - Microsoft Streaming Service (CVE-2024-30090) vulnerability** **has increased. **The vulnerability was fixed as part of the [June Microsoft Patch Tuesday](https://t.me/avleonovcom/1371). At that time, no one highlighted this vulnerability. The vulnerability was discovered by a researcher with the nickname Angelboy from the DEVCORE company. The details are described in a series of his posts published on [August 23](https://devco.re/blog/2024/08/23/streaming-vulnerabilities-from-windows-kernel-proxying-to-kernel-part1-en/) and [October 5](https://devco.re/blog/2024/10/05/streaming-vulnerabilities-from-windows-kernel-proxying-to-kernel-part2-en/).

The vulnerability affects the [Kernel Streaming](https://learn.microsoft.com/en-us/windows-hardware/drivers/stream/kernel-streaming) framework, which is responsible for processing stream data. It is used, for example, when the system needs to read data from your microphones or webcams into RAM. This framework works mainly in kernel mode.

On October 5, Angelboy [posted a video](https://www.youtube.com/watch?v=m2TNVDgz7CI), demonstrating exploitation of this vulnerability for obtaining an interactive console with System privileges.

On October 17, a researcher with the nickname Dor00tkit released a PoC of the exploit on GitHub.

[На русском](https://t.me/avleonovrus/1947)

@avleonovcom #Microsoft #StreamingService #KernelStreaming #DEVCORE",2025-04-22 12:10:49.676620,https://t.me/avleonovcom/1462
CVE-2024-37383,1110203459,"**September episode of ""In The Trend of VM"": 7 CVEs, fake reCAPTCHA, lebanese pagers, VM and IT annual bonuses.** Starting this month, we decided to slightly expand the topics of the videos and increase their duration. I cover not only the trending vulnerabilities of September, but also social engineering cases, real-world vulnerability exploitation, and practices of vulnerability management process. At the end we announce a contest of questions about Vulnerability Management with gifts. 🎁

📹 Video ""In The Trend of VM"" [on YouTube](https://youtu.be/o7EzoELz_TY)
🗞 [A post on Habr](https://habr.com/ru/companies/pt/articles/849310/) (rus) a slightly expanded script of the video
🗒 [A compact digest](https://global.ptsecurity.com/analytics/trending-vulnerability-digest-september-2024) on the official PT website

Content:

🔻 00:51 **Elevation of Privilege** - Windows Installer ([CVE-2024-38014](https://t.me/avleonovcom/1445)) and [details about this vulnerability](https://t.me/avleonovcom/1446)
🔻 02:42 **Security Feature Bypass** - Windows Mark of the Web ""LNK Stomping"" ([CVE-2024-38217](https://t.me/avleonovcom/1447))
🔻 03:50 **Spoofing** - Windows MSHTML Platform ([CVE-2024-43461](https://t.me/avleonovcom/1436))
🔻 05:07 **Remote Code Execution** - VMware vCenter ([CVE-2024-38812](https://t.me/avleonovcom/1440))
🔻 06:20 **Remote Code Execution** - Veeam Backup & Replication ([CVE-2024-40711](https://t.me/avleonovcom/1441)), while the video was being edited, [data about exploitation in the wild](https://t.me/avleonovcom/1456) appeared
🔻 08:33 **Cross Site Scripting** - Roundcube Webmail ([CVE-2024-37383](https://t.me/avleonovcom/1457))
🔻 09:31 **SQL Injection** - The Events Calendar plugin for WordPress ([CVE-2024-8275](https://t.me/avleonovcom/1449))
🔻 10:30 Human vulnerabilities: [fake reCAPTCHA](https://t.me/avleonovcom/1448)
🔻 11:45 Real world vulnerabilities: еxplosions of pagers and other electronic devices in Lebanon and the consequences for the whole world
🔻 14:42 Vulnerability management process practices: tie annual bonuses of IT specialists to meeting SLAs for eliminating vulnerabilities
🔻 16:03 Final and announcement of the contest
🔻 16:24 Backstage

[На русском](https://t.me/avleonovrus/1942)

@avleonovcom #TrendVulns #PositiveTechnologies #Microsoft #WindowsInstaller #SECConsult #msiscan #MSI #LNKStomping #MotW #MSHTML #ZDI #VoidBanshee #DCERPC #VMware #vCenter #Veeam #Backup #Replication #CODEWHITE #watchTowrLabs #Sophos #Akira #Fog #Roundcube #WordPress #TheEventsCalendar #reCAPTCHA #Phishing #HumanVM #pager #GoldApollo #AR924 #ICOM #ICV82  #smartphone #VMprocess #PTVMcourse #Remediation #SLA",2025-04-22 12:10:49.677491,https://t.me/avleonovcom/1459
